State,Age Group,Gender,Race,Total Cost,IP Actual Cost,OP Actual Cost,Prescribed Drugs,Hospice Benefits,Federally Qualified Health Center,Rehabilative Services,Home Health Services,Month,Year
Montana,65+,Male,OtherPacific_Islander,26785.264890000002,46694.904039999994,40756.887160000006,4645.462263,4054.02916,2559.515225,1314.203352,3027.4861170000004,9,2021
Montana,65+,Male,TwoOrMore_Races,2957093.244,5155117.406,4499560.343,512859.0339,447564.8193,282570.4809,145088.0501,334234.4674,9,2021
Montana,65+,Female,NonHispanic_White,93514214.32,163023859.6,142292723.1,16218497.58,14153653.26,8935922.654,4588220.22,10569728.8,9,2021
Montana,65+,Female,AfricanAmerican,106362.8461,185422.9523,161843.4067,18446.88077,16098.331730000002,10163.69729,5218.6308229999995,12021.98453,9,2021
Montana,65+,Female,Hispanic,3786517.3219999997,6601057.101,5761625.277000001,656708.9556,573100.6098,361827.6234,185783.2573,427982.6492,9,2021
Montana,65+,Female,Asian,904084.1921,1576095.094,1375668.957,156798.4866,136835.8197,86391.42693,44358.362,102186.8685,9,2021
Montana,65+,Female,AmericanIndian,6562587.607000001,11440596.16,9985738.191,1138172.544,993267.068,627100.1225,321989.5218,741756.4454,9,2021
Montana,65+,Female,OtherPacific_Islander,26590.71153,46355.73807,40460.85167,4611.7201939999995,4024.5829340000005,2540.924321,1304.657706,3005.496132,9,2021
Montana,65+,Female,TwoOrMore_Races,2935614.5530000003,5117673.483,4466878.024,509133.9094,444313.9559,280518.0451,144034.2107,331806.773,9,2021
Nebraska,65+,Male,NonHispanic_White,142043046.8,301357316.6,184636487.1,53143156.01,27426981.02,12217855.43,10487017.48,27411365.94,9,2021
Nebraska,65+,Male,AfricanAmerican,7847416.155,16649011.19,10200565.14,2935986.452,1515251.459,674996.7578,579373.5934,1514388.7769999998,9,2021
Nebraska,65+,Male,Hispanic,18872313.7,40039339.79,24531420.47,7060777.235,3644040.32,1623305.086,1393340.175,3641965.648,9,2021
Nebraska,65+,Male,Asian,4072953.415,8641143.231,5294281.05,1523831.005,786443.3955,350335.7406,300705.5583,785995.6475,9,2021
Nebraska,65+,Male,AmericanIndian,1174705.24,2492244.62,1526955.764,439497.3585,226822.9179,101042.4595,86728.31704,226693.7801,9,2021
Nebraska,65+,Male,OtherPacific_Islander,105916.0463,224710.5805,137676.3394,39626.811010000005,20451.24669,9110.385689,7819.766291,20439.60313,9,2021
Nebraska,65+,Male,TwoOrMore_Races,3533744.453,7497162.094,4593383.322,1322094.513,682327.9578,303955.5952,260895.83899999998,681939.4861,9,2021
Nebraska,65+,Female,NonHispanic_White,144121422.9,305766781.6,187338091.1,53920747.5,27828293.03,12396627.28,10640463.69,27812449.48,9,2021
Nebraska,65+,Female,AfricanAmerican,7962239.672,16892619.78,10349819.97,2978945.852,1537422.6430000002,684873.321,587850.9969,1536547.3380000002,9,2021
Nebraska,65+,Female,Hispanic,19148453.69,40625196.04,24890364.6,7164090.6389999995,3697359.975,1647057.312,1413727.551,3695254.9469999997,9,2021
Nebraska,65+,Female,Asian,4132548.934,8767580.574,5371747.052999999,1546127.725,797950.6476,355461.8586,305105.4867,797496.3482,9,2021
Nebraska,65+,Female,AmericanIndian,1191893.5459999999,2528711.182,1549298.2040000001,445928.0908,230141.7944,102520.9143,87997.32714,230010.7671,9,2021
Nebraska,65+,Female,OtherPacific_Islander,107465.8115,227998.5492,139690.8217,40206.63114,20750.48965,9243.688995,7934.1852340000005,20738.67572,9,2021
Nebraska,65+,Female,TwoOrMore_Races,3585450.2569999998,7606860.687000001,4660593.779,1341439.4209999999,692311.7912,308403.0783,264713.271,691917.6354,9,2021
Nevada,65+,Male,NonHispanic_White,103158019.3,218931412.5,64346054.04,32758038.38,18036032.73,1977191.612,33291742.28,43502430.1,9,2021
Nevada,65+,Male,AfricanAmerican,17249068.66,36607555.97,10759313.83,5477476.756,3015807.873,330606.5208,5566717.471,7274048.187999999,9,2021
Nevada,65+,Male,Hispanic,59011855.21,125240373.0,36809353.75,18739334.38,10317566.77,1131058.408,19044641.3,24885695.98,9,2021
Nevada,65+,Male,Asian,17177495.76,36455657.4,10714669.38,5454748.637,3003294.147,329234.7095,5543619.057999999,7243865.416,9,2021
Nevada,65+,Male,AmericanIndian,1796479.765,3812654.17,1120575.8390000002,570475.7949,314094.5129,34432.46337,579770.1598,757587.5914,9,2021
Nevada,65+,Male,OtherPacific_Islander,1345570.501,2855693.163,839315.7677,427288.6432,235258.0416,25790.05225,434250.1595,567436.1242,9,2021
Nevada,65+,Male,TwoOrMore_Races,7142975.319,15159477.53,4455516.682,2268266.308,1248869.8159999999,136906.7667,2305221.5919999997,3012240.702,9,2021
Nevada,65+,Female,NonHispanic_White,104198280.3,221139149.8,64994929.34,33088375.36,18217910.8,1997129.91,33627461.22,43941115.15,9,2021
Nevada,65+,Female,AfricanAmerican,17423010.86,36976712.07,10867812.37,5532712.456,3046219.7339999997,333940.4067,5622853.087,7347400.785,9,2021
Nevada,65+,Female,Hispanic,59606939.64,126503315.8,37180544.81,18928304.65,10421610.67,1142464.172,19236690.33,25136647.08,9,2021
Nevada,65+,Female,Asian,17350716.21,36823281.73,10822717.71,5509755.142999999,3033579.818,332554.7619,5599521.747,7316913.645,9,2021
Nevada,65+,Female,AmericanIndian,1814595.737,3851101.548,1131875.894,576228.5587,317261.8893,34779.68551,585616.6493,765227.2187,9,2021
Nevada,65+,Female,OtherPacific_Islander,1359139.436,2884490.402,847779.5542,431597.4862,237630.419,26050.12301,438629.2035,573158.2355,9,2021
Nevada,65+,Female,TwoOrMore_Races,7215006.157000001,15312347.99,4500446.783,2291139.847,1261463.607,138287.3551,2328467.793,3042616.591,9,2021
New Hampshire,65+,Male,NonHispanic_White,156647025.4,302865367.2,208446725.1,21192258.88,26313398.98,6949564.5770000005,27878725.88,44007007.65,9,2021
New Hampshire,65+,Male,AfricanAmerican,1811718.2969999998,3502822.514,2410813.386,245101.3868,304330.4925,80375.94885,322434.4519,508967.8579,9,2021
New Hampshire,65+,Male,Hispanic,5941370.296,11487197.36,7906049.781,803788.3714,998024.9976,263585.8322,1057395.335,1669115.1809999999,9,2021
New Hampshire,65+,Male,Asian,4356116.787,8422227.661,5796588.068,589324.6579999999,731735.8166,193256.87699999998,775265.1894,1223768.305,9,2021
New Hampshire,65+,Male,AmericanIndian,133214.5806,257560.4789,177265.6902,18022.16079,22377.2421,5909.996239,23708.41558,37424.1072,9,2021
New Hampshire,65+,Male,OtherPacific_Islander,53285.83225,103024.1916,70906.27606,7208.864318000001,8950.896839,2363.998496,9483.366231,14969.642880000001,9,2021
New Hampshire,65+,Male,TwoOrMore_Races,3077256.813,5949647.062999999,4094837.443,416311.9143,516914.2925,136520.9131,547664.3998,864496.8762,9,2021
New Hampshire,65+,Female,NonHispanic_White,157011377.3,303569814.5,208931560.1,21241550.84,26374602.42,6965728.8610000005,27943570.18,44109365.4,9,2021
New Hampshire,65+,Female,AfricanAmerican,1815932.2480000001,3510969.876,2416420.798,245671.4784,305038.3476,80562.89864,323184.4157,510151.6876,9,2021
New Hampshire,65+,Female,Hispanic,5955189.579,11513915.92,7924438.794,805657.9365,1000346.3459999999,264198.9176,1059854.775,1672997.446,9,2021
New Hampshire,65+,Female,Asian,4366248.862,8441817.274,5810070.596,590695.3929,733437.7917,193706.3813,777068.4113,1226614.719,9,2021
New Hampshire,65+,Female,AmericanIndian,133524.43,258159.5497,177677.9999,18064.07929,22429.290259999998,5923.742547,23763.55998,37511.1535,9,2021
New Hampshire,65+,Female,OtherPacific_Islander,53409.77201,103263.8199,71071.19995,7225.631718000001,8971.716106,2369.497019,9505.423991,15004.4614,9,2021
New Hampshire,65+,Female,TwoOrMore_Races,3084414.333,5963485.597,4104361.797,417280.2317,518116.6051,136838.4528,548938.2355,866507.6458,9,2021
New Jersey,65+,Male,NonHispanic_White,553043241.2,1197871789.0,427824065.2,159464405.6,86221531.78,2508203.76,82522812.4,118789282.6,9,2021
New Jersey,65+,Male,AfricanAmerican,123544020.9,267591910.2,95571379.11,35622664.55,19260979.85,560306.2377,18434725.0,26536271.52,9,2021
New Jersey,65+,Male,Hispanic,198877674.5,430761897.1,153848106.0,57344358.98,31005781.21,901965.1518,29675699.48,42717340.2,9,2021
New Jersey,65+,Male,Asian,94359591.38,204379484.5,72994841.95,27207630.49,14711016.97,427946.7937,14079945.79,20267688.55,9,2021
New Jersey,65+,Male,AmericanIndian,928646.9627,2011415.9540000001,718384.1862,267765.9266,144779.5717,4211.670318,138568.8376,199465.9698,9,2021
New Jersey,65+,Male,OtherPacific_Islander,305773.9999,662295.4969,236541.1345,88166.82948,47671.3224,1386.769495,45626.32458,65677.81934,9,2021
New Jersey,65+,Male,TwoOrMore_Races,21313580.29,46164449.08,16487793.15,6145554.558999999,3322867.732,96662.96997,3180323.81,4577987.259,9,2021
New Jersey,65+,Female,NonHispanic_White,584818230.9,1266695275.0,452404612.0,168626401.4,91175372.78,2652312.109,87264144.21,125614297.2,9,2021
New Jersey,65+,Female,AfricanAmerican,130642218.1,282966350.3,101062413.7,37669357.67,20367615.63,592498.5215,19493888.46,28060907.74,9,2021
New Jersey,65+,Female,Hispanic,210304151.9,455511236.4,162687418.4,60639067.75,32787212.22,953787.3806,31380710.91,45171656.51,9,2021
New Jersey,65+,Female,Asian,99781002.98,216122067.2,77188746.11,28770839.5,15556235.53,452534.3919,14888906.29,21432164.57,9,2021
New Jersey,65+,Female,AmericanIndian,982002.1897,2126981.458,759658.8071,283150.3648,153097.8533,4453.651,146530.2827,210926.2476,9,2021
New Jersey,65+,Female,OtherPacific_Islander,323342.1844,700347.5533,250131.5584,93232.43718,50410.26877,1466.4460609999999,48247.77601,69451.32542000001,9,2021
New Jersey,65+,Female,TwoOrMore_Races,22538147.82,48816818.35,17435096.04,6498646.176,3513782.438,102216.7217,3363048.683,4841014.609,9,2021
New Mexico,65+,Male,NonHispanic_White,56098754.7,113322174.2,56889156.76,14246487.21,12721420.17,3121961.066,9285318.417000001,14896870.93,9,2021
New Mexico,65+,Male,AfricanAmerican,2434639.3019999997,4918088.1219999995,2468942.094,618285.6977,552099.0561,135490.5141,402975.0976,646511.8101,9,2021
New Mexico,65+,Male,Hispanic,71923910.17,145289747.0,72937280.37,18265344.25,16310064.03,4002649.4080000003,11904656.55,19099197.7,9,2021
New Mexico,65+,Male,Asian,2201380.4469999997,4446894.051,2232396.744,559048.7446,499203.3382,122509.38699999999,364366.705,584570.5589,9,2021
New Mexico,65+,Male,AmericanIndian,12727186.29,25709526.53,12906505.68,3232116.252,2886122.611,708282.7471,2106570.421,3379669.522,9,2021
New Mexico,65+,Male,OtherPacific_Islander,102050.7492,206147.4063,103488.5908,25916.16697,23141.8766,5679.243104,16891.17176,27099.297430000002,9,2021
New Mexico,65+,Male,TwoOrMore_Races,2441928.642,4932812.937,2476334.137,620136.8525,553752.0473,135896.1743,404181.6099,648447.4742,9,2021
New Mexico,65+,Female,NonHispanic_White,58677747.76,118531863.8,59504486.48,14901432.08,13306254.08,3265485.035,9712186.569,15581715.49,9,2021
New Mexico,65+,Female,AfricanAmerican,2546565.456,5144184.32,2582445.2290000003,646709.7604,577480.3617,141719.3349,421500.8204,676233.4943,9,2021
New Mexico,65+,Female,Hispanic,75230423.23,151969061.9,76290380.47,19105045.53,17059876.43,4186660.712,12451941.9,19977233.2,9,2021
New Mexico,65+,Female,Asian,2302583.137,4651328.337,2335025.327,584749.5438,522152.9019,128141.4346,381117.5083,611444.6565,9,2021
New Mexico,65+,Female,AmericanIndian,13312285.29,26891454.56,13499848.41,3380704.316,3018804.525,740844.188,2203414.4680000003,3535040.961,9,2021
New Mexico,65+,Female,OtherPacific_Islander,106742.2646,215624.4924,108246.2072,27107.59475,24205.76366,5940.331405,17667.69906,28345.116530000003,9,2021
New Mexico,65+,Female,TwoOrMore_Races,2554189.904,5159586.069,2590177.101,648646.0172,579209.3448,142143.6443,422762.7989,678258.1455,9,2021
New York,65+,Male,NonHispanic_White,874059527.8,2160831177.0,683798724.7,212165661.1,83734490.99,11722506.17,76904404.81,205509391.9,9,2021
New York,65+,Male,AfricanAmerican,223176145.5,551731269.8,174596304.8,54172871.46,21380169.6,2993141.383,19636223.96,52473307.02,9,2021
New York,65+,Male,Hispanic,299858942.3,741304831.5,234587182.9,72786542.21,28726345.4,4021577.6960000005,26383184.15,70503011.43,9,2021
New York,65+,Male,Asian,133174284.1,329230602.6,104185587.8,32326185.04,12758033.68,1786075.5680000002,11717381.63,31312016.26,9,2021
New York,65+,Male,AmericanIndian,3174322.5360000003,7847491.941000001,2483352.258,770522.1646,304098.6035,42572.63304,279293.7753,746348.5877,9,2021
New York,65+,Male,OtherPacific_Islander,556324.5682,1375333.639,435226.6844,135039.967,53295.631539999995,7461.183109999999,48948.3936,130803.3607,9,2021
New York,65+,Male,TwoOrMore_Races,38558201.32,95322756.5,30165049.46,9359461.242,3693857.522,517125.8235,3392555.5739999996,9065827.046,9,2021
New York,65+,Female,NonHispanic_White,931869164.1,2303746917.0,729024655.4,226198137.5,89272626.91,12497823.87,81990804.0,219101627.7,9,2021
New York,65+,Female,AfricanAmerican,237936847.0,588222358.8,186143972.3,57755824.22,22794237.85,3191105.4910000004,20934948.96,55943851.87,9,2021
New York,65+,Female,Hispanic,319691386.0,790334172.6,250102601.8,77600589.08,30626284.17,4287561.804,28128148.0,75166027.3,9,2021
New York,65+,Female,Asian,141982330.6,351005665.8,111076343.8,34464214.48,13601840.38,1904205.256,12492360.39,33382969.35,9,2021
New York,65+,Female,AmericanIndian,3384269.829,8366519.125,2647599.299,821483.918,324211.4552,45388.3548,297766.0544,795711.5190000001,9,2021
New York,65+,Female,OtherPacific_Islander,593119.4545,1466297.166,464012.2482,143971.4083,56820.564320000005,7954.660119,52185.80335,139454.5961,9,2021
New York,65+,Female,TwoOrMore_Races,41108411.6,101627331.5,32160143.03,9978488.932,3938166.465,551328.1344,3616936.635,9665433.992,9,2021
North Carolina,65+,Male,NonHispanic_White,514191760.2,1091390275.0,523735697.7,146612531.7,112648528.0,11905139.35,43347528.37,135098864.1,9,2021
North Carolina,65+,Male,AfricanAmerican,170068380.1,360976177.6,173225027.3,48491939.58,37258381.33,3937612.231,14337149.1,44683806.24,9,2021
North Carolina,65+,Male,Hispanic,74414163.61,157946705.4,75795368.42,21217860.27,16302567.72,1722919.455,6273282.301,19551594.87,9,2021
North Carolina,65+,Male,Asian,21955178.5,46600646.22,22362689.61,6260124.244,4809914.768,508330.7042,1850871.206,5768508.77,9,2021
North Carolina,65+,Male,AmericanIndian,8532188.427000001,18109873.0,8690554.779,2432800.062,1869221.8380000002,197546.7132,719282.7824,2241749.196,9,2021
North Carolina,65+,Male,OtherPacific_Islander,452090.9089,959579.0124,460482.1897,128905.5909,99043.54632000001,10467.31139,38112.28616,118782.4719,9,2021
North Carolina,65+,Male,TwoOrMore_Races,18395990.08,39046142.36,18737438.92,5245285.683,4030171.939,425924.4163,1550823.571,4833366.7639999995,9,2021
North Carolina,65+,Female,NonHispanic_White,554132044.2,1176164946.0,564417315.2,158000785.3,121398598.6,12829881.21,46714584.65,145592783.8,9,2021
North Carolina,65+,Female,AfricanAmerican,183278586.8,389015310.4,186680429.3,52258592.39,40152457.92,4243469.624,15450799.4,48154659.04,9,2021
North Carolina,65+,Female,Hispanic,80194347.31,170215350.7,81682838.38,22865975.68,17568883.59,1856748.695,6760564.8610000005,21070281.7,9,2021
North Carolina,65+,Female,Asian,23660565.74,50220391.21,24099730.62,6746384.74,5183529.005,547815.7257,1994639.207,6216582.615,9,2021
North Carolina,65+,Female,AmericanIndian,9194933.449,19516572.85,9365601.043,2621769.884,2014415.24,212891.3228,775153.6867,2415878.9790000003,9,2021
North Carolina,65+,Female,OtherPacific_Islander,487207.4563,1034115.132,496250.5369,138918.4428,106736.8384,11280.36874,41072.69053,128009.0018,9,2021
North Carolina,65+,Female,TwoOrMore_Races,19824914.31,42079084.81,20192885.49,5652717.727000001,4343218.9860000005,459008.4591,1671285.116,5208802.655,9,2021
North Dakota,65+,Male,NonHispanic_White,48306923.95,110158398.9,96200875.33,11424776.24,4650686.778,4096378.543,3831212.1760000004,4028701.6980000003,9,2021
North Dakota,65+,Male,AfricanAmerican,1449909.2869999998,3306351.816,2887423.4,342909.2109,139588.146,122950.8486,114992.0066,120919.5604,9,2021
North Dakota,65+,Male,Hispanic,1753922.525,3999619.1319999998,3492850.887,414809.5294,168856.6282,148730.8653,139103.2338,146273.6618,9,2021
North Dakota,65+,Male,Asian,459917.4621,1048789.017,915903.1216,108772.2766,44277.96028,39000.538010000004,36475.95908,38356.20465,9,2021
North Dakota,65+,Male,AmericanIndian,3227217.4460000005,7359299.203,6426845.632999999,763249.5340000001,310696.1959,273664.7921,255949.9501,269143.5377,9,2021
North Dakota,65+,Male,OtherPacific_Islander,54566.47856,124432.5952,108666.472,12905.18536,5253.317322,4627.182476,4327.656161999999,4550.7361439999995,9,2021
North Dakota,65+,Male,TwoOrMore_Races,1332981.119,3039710.54,2654566.674,315255.2423,128331.0374,113035.4576,105718.4577,111167.98300000001,9,2021
North Dakota,65+,Female,NonHispanic_White,46108789.82,105145806.2,91823398.77,10904908.93,4439064.251,3909978.981,3656878.6119999997,3845381.6689999998,9,2021
North Dakota,65+,Female,AfricanAmerican,1383933.34,3155901.235,2756035.5289999996,327305.6416,133236.3967,117356.1547,109759.4678,115417.2972,9,2021
North Dakota,65+,Female,Hispanic,1674112.9109999998,3817622.462,3333913.9460000005,395934.2438,161173.0606,141963.0903,132773.5497,139617.6982,9,2021
North Dakota,65+,Female,Asian,438989.6078,1001065.446,874226.3236,103822.7573,42263.158110000004,37225.87702,34816.17527,36610.86308,9,2021
North Dakota,65+,Female,AmericanIndian,3080367.756,7024425.33,6134401.661,728519.0087,296558.4315,261212.0862,244303.3315,256896.5646,9,2021
North Dakota,65+,Female,OtherPacific_Islander,52083.51279,118770.4766,103721.7672,12317.95425,5014.272996,4416.629477,4130.732659,4343.661721,9,2021
North Dakota,65+,Female,TwoOrMore_Races,1272325.812,2901393.0710000005,2533774.599,300910.0253,122491.526,107891.9486,100907.8978,106109.4506,9,2021
Ohio,65+,Male,NonHispanic_White,757067778.9,1581477202.0,771866445.9,167074120.9,172635406.2,10450067.34,87052937.26,217016959.4,9,2021
Ohio,65+,Male,AfricanAmerican,115165260.5,240574541.8,117416435.9,25415339.55,26261323.08,1589665.7619999999,13242505.46,33012651.39,9,2021
Ohio,65+,Male,Hispanic,33982776.81,70988342.52,34647049.96,7499516.847999999,7749148.285,469075.9744,3907576.865,9741319.207,9,2021
Ohio,65+,Male,Asian,18977723.46,39643527.09,19348687.62,4188114.398,4327521.38,261956.0542,2182191.101,5440051.679,9,2021
Ohio,65+,Male,AmericanIndian,1104925.233,2308134.244,1126523.59,243841.3271,251957.9115,15251.6636,127052.0152,316731.8978,9,2021
Ohio,65+,Male,OtherPacific_Islander,269905.4003,563819.052,275181.335,59564.29365,61546.97074,3725.5972159999997,31035.60677,77369.62388,9,2021
Ohio,65+,Male,TwoOrMore_Races,24738516.85,51677539.99,25222089.24,5459439.79,5641164.5370000005,341474.2698,2844607.333,7091409.589,9,2021
Ohio,65+,Female,NonHispanic_White,792120519.8,1654700647.0,807604374.9,174809763.7,180628540.2,10933912.4,91083546.06,227064988.7,9,2021
Ohio,65+,Female,AfricanAmerican,120497488.5,251713302.8,122852894.8,26592086.65,27477239.77,1663268.342,13855642.26,34541159.07,9,2021
Ohio,65+,Female,Hispanic,35556201.94,74275149.91,36251231.38,7846749.458,8107938.996,490794.5035,4088500.268,10192348.75,9,2021
Ohio,65+,Female,Asian,19856404.66,41479048.72,20244544.7,4382026.875,4527888.494,274084.7935,2283227.998,5691929.683999999,9,2021
Ohio,65+,Female,AmericanIndian,1156084.005,2415002.392,1178682.381,255131.3425,263623.7301,15957.82575,132934.6079,331396.7949,9,2021
Ohio,65+,Female,OtherPacific_Islander,282402.1996,589924.2485,287922.4136,62322.16,64396.63635,3898.0948409999996,32472.575969999998,80951.88884,9,2021
Ohio,65+,Female,TwoOrMore_Races,25883926.61,54070244.4,26389888.72,5712215.477999999,5902354.201,357284.7552,2976314.541,7419746.562000001,9,2021
Oklahoma,65+,Male,NonHispanic_White,253482613.7,522810925.5,283085233.5,63425601.13,65187789.23,6646476.255,36565036.15,137110049.3,9,2021
Oklahoma,65+,Male,AfricanAmerican,26239332.61,54118937.66,29303657.13,6565521.081,6747934.539,688012.0834,3785041.236,14192989.94,9,2021
Oklahoma,65+,Male,Hispanic,39364027.53,81188778.07,43961101.57,9849539.867,10123195.01,1032149.979,5678287.235,21292204.92,9,2021
Oklahoma,65+,Male,Asian,7221096.517000001,14893598.02,8064402.384,1806839.4540000001,1857039.862,189341.7692,1041647.99,3905928.24,9,2021
Oklahoma,65+,Male,AmericanIndian,27687574.8,57105954.53,30921030.31,6927895.568,7120377.073,725985.9201,3993951.139,14976351.6,9,2021
Oklahoma,65+,Male,OtherPacific_Islander,724121.0991,1493508.437,808686.59,181187.2433,186221.2675,18986.91836,104454.9517,391680.8263,9,2021
Oklahoma,65+,Male,TwoOrMore_Races,27536716.24,56794806.94,30752553.94,6890148.226,7081580.976,722030.3121,3972189.691,14894751.42,9,2021
Oklahoma,65+,Female,NonHispanic_White,262496776.9,541402745.1,293152103.5,65681095.94,67505949.69,6882833.38,37865335.2,141985856.5,9,2021
Oklahoma,65+,Female,AfricanAmerican,27172436.55,56043475.71,30345732.34,6798999.3379999995,6987899.649,712478.6656,3919642.102,14697710.67,9,2021
Oklahoma,65+,Female,Hispanic,40763862.27,84075953.98,45524414.1,10199802.0,10483188.66,1068854.541,5880214.33,22049382.73,9,2021
Oklahoma,65+,Female,Asian,7477887.866,15423233.25,8351182.76,1871092.957,1923078.554,196075.0027,1078690.314,4044828.002,9,2021
Oklahoma,65+,Female,AmericanIndian,28672180.08,59136714.69,32020621.36,7174260.32,7373586.712,751802.9002,4135981.107,15508929.65,9,2021
Oklahoma,65+,Female,OtherPacific_Islander,749871.7638,1546619.491,837444.5107,187630.4915,192843.5319,19662.11726,108169.5022,405609.4933,9,2021
Oklahoma,65+,Female,TwoOrMore_Races,28515956.79,58814502.3,31846153.76,7135170.635,7333410.977000001,747706.6257,4113445.7939999998,15424427.67,9,2021
Oregon,65+,Male,NonHispanic_White,200455330.4,414671846.5,228168681.6,57425337.81,41983130.13,12453497.02,8058959.676,43001536.69,9,2021
Oregon,65+,Male,AfricanAmerican,4566061.438,9445581.335,5197328.5819999995,1308060.105,956310.5712,283671.3415,183570.5986,979508.2925,9,2021
Oregon,65+,Male,Hispanic,33388506.56,69069121.97,38004534.5,9564955.264,6992849.793,2074295.884,1342327.128,7162478.975,9,2021
Oregon,65+,Male,Asian,10989947.3,22734350.49,12509329.54,3148339.5069999998,2301721.719,682761.968,441831.8133,2357555.776,9,2021
Oregon,65+,Male,AmericanIndian,2479279.778,5128761.212,2822045.1760000004,710250.4007,519257.4591,154027.8487,99675.15312,531853.3565,9,2021
Oregon,65+,Male,OtherPacific_Islander,948537.1182,1962190.965,1079674.2759999998,271731.6836,198660.5055,58928.86034,38134.293410000006,203479.5163,9,2021
Oregon,65+,Male,TwoOrMore_Races,9786286.406,20244397.82,11139260.11,2803521.3710000003,2049628.388,607983.2763,393440.7099,2099347.286,9,2021
Oregon,65+,Female,NonHispanic_White,204745034.1,423545740.5,233051445.4,58654228.47,42881560.66,12719999.34,8231419.789,43921760.91,9,2021
Oregon,65+,Female,AfricanAmerican,4663774.233,9647714.873,5308550.367,1336052.328,976775.4248,289741.8511,187498.9725,1000469.573,9,2021
Oregon,65+,Female,Hispanic,34103013.88,70547187.27,38817823.89,9769643.381000001,7142495.37,2118685.398,1371052.658,7315754.583,9,2021
Oregon,65+,Female,Asian,11225129.96,23220861.01,12777026.67,3215713.338,2350978.1,697372.9366,451286.9251,2408006.994,9,2021
Oregon,65+,Female,AmericanIndian,2532335.866,5238515.669,2882436.374,725449.6162,530369.4642,157324.0137,101808.1813,543234.9112,9,2021
Oregon,65+,Female,OtherPacific_Islander,968835.6215,2004181.457,1102779.088,277546.6869,202911.8003,60189.92608,38950.35961,207833.937,9,2021
Oregon,65+,Female,TwoOrMore_Races,9995710.964,20677623.85,11377638.04,2863516.163,2093490.0219999999,620993.996,401860.2619,2144272.895,9,2021
Pennsylvania,65+,Male,NonHispanic_White,913285399.4,1768811402.0,789293905.2,234892603.0,148556194.6,11924852.46,186386220.4,231184080.5,9,2021
Pennsylvania,65+,Male,AfricanAmerican,121681528.3,235667486.7,105161528.6,31295902.61,19792876.14,1588807.04,24833157.49,30801797.83,9,2021
Pennsylvania,65+,Male,Hispanic,82784353.44,160333131.8,71545198.97,21291736.71,13465810.93,1080923.008,16894896.99,20955579.32,9,2021
Pennsylvania,65+,Male,Asian,38629511.81,74815956.76,33385005.66,9935324.256000001,6283526.788,504389.1311,7883634.959,9778463.746,9,2021
Pennsylvania,65+,Male,AmericanIndian,1586859.4309999999,3073360.2630000003,1371420.6730000002,408132.5975,258120.6253,20719.77128,323851.3742,401688.9339,9,2021
Pennsylvania,65+,Male,OtherPacific_Islander,315460.0073,610969.2089,272631.8205,81134.79348,51313.136360000004,4118.990677000001,64380.09247,79853.8242,9,2021
Pennsylvania,65+,Male,TwoOrMore_Races,23707297.52,45915261.76,20488694.39,6097402.661,3856259.9439999997,309548.3903,4838261.494,6001135.88,9,2021
Pennsylvania,65+,Female,NonHispanic_White,959682818.3,1858671903.0,829392213.9,246825795.5,156103259.3,12530667.88,195855154.8,242928869.8,9,2021
Pennsylvania,65+,Female,AfricanAmerican,127863285.8,247640045.4,110504024.5,32885820.84,20798408.88,1669522.823,26094750.42,32366614.17,9,2021
Pennsylvania,65+,Female,Hispanic,86990027.07,168478497.4,75179892.53,22373415.7,14149911.29,1135836.88,17753204.39,22020180.59,9,2021
Pennsylvania,65+,Female,Asian,40591997.62,78616813.85,35081056.09,10440066.15,6602747.291,530013.491,8284145.373,10275236.69,9,2021
Pennsylvania,65+,Female,AmericanIndian,1667476.27,3229495.4460000005,1441092.628,428866.8599,271233.8655,21772.39285,340303.9178,422095.8403,9,2021
Pennsylvania,65+,Female,OtherPacific_Islander,331486.2463,642008.1309,286482.2695,85256.66491,53919.9853,4328.246771,67650.77885,83910.61886,9,2021
Pennsylvania,65+,Female,TwoOrMore_Races,24911693.66,48247883.78,21529576.61,6407167.545,4052168.5919999997,325274.3028,5084058.532,6306010.145,9,2021
Rhode Island,65+,Male,NonHispanic_White,61023869.8,134968845.0,58244403.99,9288224.64,13126499.57,1784909.146,5383964.848999999,20304634.88,9,2021
Rhode Island,65+,Male,AfricanAmerican,4682688.491,10356882.63,4469405.187,712735.2422,1007266.642,136965.6422,413140.4697,1558083.425,9,2021
Rhode Island,65+,Male,Hispanic,12682970.77,28051415.33,12105297.09,1930429.552,2728162.125,370968.7799,1118982.933,4220038.676,9,2021
Rhode Island,65+,Male,Asian,2771555.909,6129957.035,2645319.324,421848.5974,596173.7194,81066.23697,244526.6031,922187.1862,9,2021
Rhode Island,65+,Male,AmericanIndian,215105.8317,475757.8594,205308.3655,32740.48816,46270.19912,6291.707944,18978.184119999998,71572.73684,9,2021
Rhode Island,65+,Male,OtherPacific_Islander,132372.8195,292774.0673,126343.6095,20147.99271,28473.968689999998,3871.820273,11678.88254,44044.76113,9,2021
Rhode Island,65+,Male,TwoOrMore_Races,2374437.45,5251634.833000001,2266288.496,361404.6193,510751.8134,69450.77615,209489.9555,790052.9028,9,2021
Rhode Island,65+,Female,NonHispanic_White,65078033.56,143935595.3,62113911.98,9905294.384,13998567.81,1903490.842,5741652.345,21653587.6,9,2021
